Title,Price,Sold,Reviews,Condition,Refresh Rate,UPC,Brand,Smart TV Features,Built-in Digital Tuner,Display Technology,Screen Size,Maximum Resolution,Color,Model,Year Manufactured,MPN,Features,Audio/Video Inputs,Manufacturer Warranty,Energy Star,Type,Warranty - Labor,Warranty - Parts,Custom Bundle,3D Technology,EAN,Manufacturer,Assembled Product Dimensions (L x W x H),Manufacturer Part Number,Connector Type,Streaming Services,Is Smart,Resolution,Assembled Product Weight,ISBN,Format,EC Range,Series,Country/Region of Manufacture,Model#,Manufacturer Color,Plug Type,Material,Color System,Voltage,Speaker,Depth (with stand),Width (with stand),Height (with stand),Compatible Brand,Class of efficiency energy,Scale of efficiency energy,modell,Internetverbindung,Processor,Speicherkapazität,Ability to storage,Functionality Smart TV,Inputs Audio / Video,Internet connectivity,Storage capacity,Tuner digital integrated1,Tuner digital integrated2,Tuner digital integrated3,Tuner digital integrated4,Functionality Smart TV1,Inputs Audio / Video1,Tuner digital integrated,Functionality Smart TV2,Size,Televisions:Screen_Size_Class,Home_Video:Series,Bundle Description,Colour,Compatible Devices,Country of Origin,Form Factor,Item Weight,Number Of Items,Package Dimensions,Theme,code,SKU,HDMI,Aspect Ratio,Depth,Depth with Stand,Digital Tuner,DLNA Certified,Electronic Program Guide,Energy Consumption per Year,Ethernet,Height,Height with Stand,Input Voltage,Internet Access,Operating Power Consumption,PC Streaming,Product Family,Product Model,Product Series,Product Type,RMS Output Power,Scan Format,Screen Size Class,Sound System,Standby Power Consumption,Total Number of HDMI Ports,USB,VESA Mount Standard,Video Signal Standard,Weight (Approximate),Weight with Stand (Approximate),Width,Width with Stand,Motion Interpolation Technology,Horizontal Viewing Angle,Product Color,Standard Refresh Rate,item_length,item_width,Functionality Smart TV3,Functionality Smart TV4,Color manufacturer,Inputs Audio / Video3,Inputs Audio / Video2,Year of manufacture,Operating System,Unit Type,Unit Quantity
NEW FRAME! MIRROR TV 55” SAMSUNG Q60A SMART 4KTV FANCY SILVER/BLACK TRIM FRAME ,3999.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,Samsung,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,LED,55 in,2160p (4K),LUXURIOUS SILVER/BLACK TRIM FRAME,QN55Q60AAFXZA,,QN55Q60AAFXZA,2 Port USB Hub,3 HDMI,,10 Stars,,,,,,,,,,,,,,,,,A+++ - D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.5” SQUARE MIRROR TV 32” SAMSUNG Q60A SMART 4KTV  LUXURIOUS BLACK/GOLD FRAME ,"3,299.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,32 in,2160p (4K),LUXURIOUS BLACK AND GOLD FRAME,QN32Q60AAFXZA,,QN32Q60AAFXZA,"2 Port USB Hub, Mirror TV",3 HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV ULTRA SLIM 50” SAMSUNG Q60A SERIES QLED SMART 4KTV FANCY SILVER FRAME,"3,499.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,Samsung,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,50 in,2160p (4K),FANCY SILVER FRAME,QN50Q60AAFXZA,,QN50Q60AAFXZA,,3 HDMI,,10 Stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MIRROR TV ULTRA SLIM SAMSUNG 32"" Q60A SERIES SMART 4KTV FANCY SILVER FRAME","2,599.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,32 in,2160p (4K),FANCY SILVER FRAME,QN32Q60AAFXZA,,QN32Q60AAFXZA,2 Port USB Hub,3 HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$500 OFF! MIRROR TV SLIM SAMSUNG 43” Q60A SMART 4KTV FANCY ORNATE WHITE FRAME,2999.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,LED 4K,43 in,2160p (4K),FANCY ORNATE WHITE FRAME,QN43Q60AAFXZA,,QN43Q60AAFXZA,2 Port USB Hub,3 HDMI,,10 Stars,,,,,,,,,,,,,,,,,A+++ - D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MIRROR TV SLIM SAMSUNG 32"" Q60A SERIES SMART 4KTV CONTEMPORARY SILVER FRAME","2,599.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,32 in,2160p (4K),CONTEMPORARY SILVER FRAME,QN32Q50RAFXZA,,,2 Port USB Hub,3 HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.5” SQUARE MIRROR TV 32” SAMSUNG Q60A SMART 4KTV DISTRESSED OFF WHITE FRAME ,"3,099.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,32 in,2160p (4K),FANCY DISTRESSED OFF WHITE FRAME,QN32Q60AAFXZA,,QN32Q60AAFXZA,"2 Port USB Hub, Mirror TV",3 HDMI,,10 Stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV ULTRA SLIM SAMSUNG 43” Q60A SERIES QLED SMART 4KTV FANCY CREAM FRAME,2999.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,LED 4K,43 in,2160p (4K),FANCY CREAM FRAME,QN43Q60AAFXZA,,,2 Port USB Hub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV 50” ULTRA SLIM SAMSUNG Q60A SERIES QLED SMART 4KTV FANCY CREAM FRAME,3499.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",120 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,50 in,2160p (4K),Silver,QN50Q60AAFXZA,,,2 Port USB Hub,3 HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV ULTRA SLIM 50” SAMSUNG Q60A SERIES SMART 4KTV CONTEMPORARY GOLD FRAME,3399.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,50 in,2160p (4K),CONTEMPORARY GOLD FRAME,QN50Q60AAFXZA,,,2 Port USB Hub,3 HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV ULTRA SLIM 55” SAMSUNG Q60A SERIES SMART TIZEN 4KTV FANCY GOLD FRAME,"3,999.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,55 in,2160p (4K),FANCY GOLD FRAME,QN55Q60AAFXZA,,QN55Q60AAFXZA,"2 Port USB Hub, Mirror TV",3 HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV SLIM SAMSUNG 55” Q60A SERIES QLED SMART 4KTV CONTEMPORARY SILVER FRAME,3899.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED 4K,55 in,2160p (4K),CONTEMPORARY FANCY SILVER FRAME,QN55Q60AAFXZA,,,2 Port USB Hub,3 HDMI,,10 Stars,,,,,,,,,,,,,,,,,A+++ - D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samsung QN65QN900A 65"" 8K Neo QLED Smart TV (2021) - Stainless Steel", , , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,8.87277E+11,Samsung,Internet Browsing,,LED,65 in,4320p (8K),Silver,Samsung QN900A,,QN65QN900AFXZA,"Bluetooth, Wi-Fi Enabled",USB 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV SLIM 60” SAMSUNG Q60A SERIES SMART 4KTV DISTRESSED OFF WHITE FRAME,4499.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,60 in,2160p (4K),DISTRESSED OFF WHITE FRAME,QN60Q60AAFXZA,,,2 Port USB Hub,3 HDMI,,10 Stars,,,,,,,,,,,,,,,,,A+++ - D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV ULTRA SLIM 43” SAMSUNG Q60A SERIES SMART 4KTV CONTEMPORARY GOLD FRAME,"2,899.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,43 in,2160p (4K),CONTEMPORARY GOLD FRAME,QN43Q60AAFXZA,,QN43Q60AAFXZA,2 Port USB Hub,3 HDMI,,10 Stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOW $4499 MIRROR TV 60” SAMSUNG Q60A SMART 4KTV CONTEMPORARY GOLD FRAME,"4,299.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,Samsung,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,LED,60 in,2160p (4K),gold frame,QN60Q60AAFXZA,,,2 Port USB Hub,HDMI,,10 Stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV ULTRA SLIM 60” SAMSUNG Q60A SERIES QLED SMART 4KTV FANCY VENITIAN GOLD,"4,399.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,Samsung,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,60 in,2160p (4K),Silver/gold frame,QN60Q60AAFXZA,,,,HDMI,,10 Stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV ULTRA SLIM 55” SAMSUNG Q60A QLED SMART 4KTV BRUSHED ALUMINUM FRAME,"3,999.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,55 in,2160p (4K),BRUSHED ALUMINUM,QN55Q60AAFXZA,,,2 Port USB Hub,3 HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV ULTRA SLIM 60” SAMSUNG Q60A SERIES SMART 4KTV BRUSHED ALUMINUM FRAME,"4,199.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,Samsung,"Android TV, Closed Captioning (CC), Downloadable Apps, Electronic Program Guide (EPG), Internet Browsing, Internet Streaming Interface, Netflix",,QLED,60 in,2160p (4K),CONTEMPORARY BRUSHED ALUMINUM FRAME,QN60Q60AAFXZA,,QN60Q60AAFXZA,,3 HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34” SQUARE MIRROR TV SLIM 32” SAMSUNG Q60A SMART 4KTV CONTEMPORARY GOLD FRAME,"2,999.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,32 in,2160p (4K),Silver,QN32Q50RAFXZA,,,"2 Port USB Hub, Mirror TV",3 HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$500 OFF! MIRROR TV SLIM 50” SAMSUNG Q60A SMART 4KTV FANCY BLACK & GOLD FRAME,3499.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,Samsung,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,50 in,2160p (4K),FANCY  BLACK & GOLD FRAME,QN50QN90AAFXZA,,,2 Port USB Hub,3 HDMI,,10 Stars,,,,,,,,,,,,,,,,,A+++ - D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV ULTRA SLIM 55” SAMSUNG Q60A QLED SMART 4KTV FANCY SILVER/GOLD FRAME ,"3,899.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,Samsung,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,LED,55 in,2160p (4K),LUXURIOUS SILVER/GOLD FRAME,QN55Q60AAFXZA,,,2 Port USB Hub,3 HDMI,,10 Stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV ULTRA SLIM SAMSUNG 43” Q60A SERIES QLED SMART 4KTV FANCY SILVER FRAME,"2,899.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,LED 4K,43 in,2160p (4K),FANCY ORNATE SILVER FRAME,QN43Q60AAFXZA,,QN43Q60AAFXZA,2 Port USB Hub,3 HDMI,,10 Stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV SLIM 55” SAMSUNG Q60A SMART 4KTV DARK CHERRY WOOD FRAME,"3,999.99", , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,55 in,2160p (4K),FANCY DARK CHERRY WOOD FRAME,QN55Q60AAFXZA,,,2 Port USB Hub,3 HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV 55” ULTRA SLIM SAMSUNG Q60A SERIES QLED SMART 4KTV ORNATE GOLD FRAME,3899.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,Samsung,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,55 in,2160p (4K),FANCY GOLD ORNATE FRAME,UN55TU7000FXZA,,,2 Port USB Hub,HDMI,,10 Stars,,,,,,,,,,,,,,,,,A+++ - D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MIRROR TV ULTRA SLIM SAMSUNG 55"" Q60A QLED SMART 4KTV FANCY ORNATE WHITE FRAME",3899.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,55 in,2160p (4K),FANCY ORNATE WHITE FRAME,QN55Q60AAFXZA,,QN55Q60AAFXZA,2 Port USB Hub,3 HDMI,,10 Stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW FRAME! MIRROR TV SLIM 50” SAMSUNG Q60A SMART 4KTV DISTRESSED OFF WHITE FRAME,3999.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,Samsung,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,50 in,2160p (4K),CONTEMPORARY FANCY WHITE FRAME,QN50QN90AAFXZA,,,2 Port USB Hub,3 HDMI,,10 Stars,,,,,,,,,,,,,,,,,A+++ - D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRROR TV 43” ULTRA SLIM SAMSUNG Q60A SERIES SMART 4KTV FANCY GOLD FRAME,2899.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",60 Hz,,SAMSUNG,"Android TV, Closed Captioning (CC), Downloadable Apps, Internet Browsing, Internet Streaming Interface, Netflix",,QLED,43 in,2160p (4K),FANCY GOLD FRAME,QN43Q60AAFXZA,,QN43Q60AAFXZA,"2 Port USB Hub, Mirror TV",3 HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
